Date,Code,weigh,temperature,Humidity(out),PH,Humidity,sum,result
21,B22,0,25,75,7,8,0,fail
22,B22,0,25,75,7,6.2,0,fail
23,B22,0,25,75,7,4.8,0,fail
24,B22,100,25,75,7.2,8.6,220,very good
25,B22,0,25,75,7,6.2,0,fail
26,B22,0,25,75,7.2,7,0,fail
27,B22,0,25,75,7.2,4.7,0,fail
28,B22,0,25,75,7.2,9,0,fail
29,B22,0,25,75,7.2,7.5,0,fail
1,B23,0,25,75,7,9,0,fail
2,B23,0,25,75,7,9.5,0,fail
3,B23,0,25,75,7,9.2,0,fail
4,B23,0,25,75,7,9.2,0,fail
5,B23,0,25,75,7,4.8,0,fail
6,B23,0,25,75,7,7.2,0,fail
7,B23,0,25,75,7,8.5,0,fail
8,B23,0,25,75,7,8.5,0,fail
9,B23,100,25,75,7,8.3,100,very good
10,B23,0,25,75,7,7,0,fail
11,B23,0,25,75,7,7.3,0,fail
12,B23,0,25,75,7,8.2,0,fail
13,B23,0,25,75,7,7,0,fail
14,B23,0,25,75,7,7.8,0,fail
15,B23,0,25,75,7,6,0,fail
16,B23,0,25,75,7,6.5,0,fail
17,B23,0,25,75,7,5,0,fail
18,B23,70,25,75,7,8.3,170,normal
19,B23,0,25,75,7,7.8,0,fail
20,B23,0,25,75,7,8.5,0,fail
21,B23,0,25,75,7,8,0,fail
22,B23,0,25,75,7,6.2,0,fail
23,B23,0,25,75,7.1,4.8,0,fail
24,B23,0,25,75,7.1,5.5,0,fail
25,B23,0,25,75,7.1,6.2,0,fail
26,B23,0,25,75,7.1,7,0,fail
27,B23,0,25,75,7.1,4.7,0,fail
28,B23,0,25,75,7.1,9,0,fail
29,B23,0,25,75,7.1,6.7,0,fail
1,B24,0,25,75,7,9,0,fail
2,B24,0,25,75,7,8.5,0,fail
3,B24,0,25,75,6.8,7,0,fail
4,B24,50,25,75,7,6.5,50,bad
5,B24,0,25,75,7,6.2,0,fail
6,B24,0,25,75,7,7.2,0,fail
7,B24,0,25,75,7,8.5,0,fail
8,B24,0,25,75,7,8.2,0,fail
9,B24,0,25,75,7,9,0,fail
10,B24,0,25,75,7,8.8,0,fail
11,B24,0,25,75,7,8,0,fail
12,B24,0,25,75,7,8.2,0,fail
13,B24,0,25,75,7,7,0,fail
14,B24,0,25,75,7,7.8,0,fail
15,B24,0,25,75,7,6,0,fail
16,B24,0,25,75,7,6.5,0,fail
17,B24,0,25,75,7,5,0,fail
18,B24,0,25,75,7,7.3,0,fail
19,B24,0,25,75,7,7.8,0,fail
20,B24,0,25,75,7,8.5,0,fail
21,B24,0,25,75,7,8,0,fail
22,B24,0,25,75,7,6.2,0,fail
23,B24,0,25,75,7,4.8,0,fail
24,B24,50,25,75,7.2,5.3,100,bad
25,B24,0,25,75,7.2,6.2,0,fail
26,B24,0,25,75,7.2,7,0,fail
27,B24,0,25,75,7.2,7.5,0,fail
28,B24,0,25,75,7.2,8,0,fail
29,B24,0,25,75,7.2,5.8,0,fail
1,B25,50,25,75,7,6.5,50,bad
2,B25,0,25,75,7,6.5,0,fail
3,B25,0,25,75,7,7,0,fail
4,B25,0,25,75,7,8.5,0,fail
5,B25,0,25,75,7,8,0,fail
6,B25,0,25,75,7,7.2,0,fail
7,B25,0,25,75,7,8.5,0,fail
8,B25,0,25,75,7,7.8,0,fail
9,B25,0,25,75,7,9,0,fail
10,B25,80,25,75,7,7.5,130,good
11,B25,0,25,75,7,6,0,fail
12,B25,0,25,75,7,5.5,0,fail
13,B25,0,25,75,7,4.2,0,fail
14,B25,0,25,75,7,5,0,fail
15,B25,0,25,75,7,6,0,fail
16,B25,0,25,75,7,6.5,0,fail
165,B25,35,25,75,7,4.7,165,bad
18,B25,0,25,75,7.2,7.3,0,fail
19,B25,0,25,75,7.2,7.8,0,fail
20,B25,0,25,75,7.2,8.5,0,fail
21,B25,0,25,75,7.2,8,0,fail
22,B25,0,25,75,7.2,6.2,0,fail
23,B25,0,25,75,7.2,5,0,fail
24,B25,0,25,75,7.3,4.7,0,fail
25,B25,0,25,75,7.3,6.5,0,fail
26,B25,0,25,75,7.3,7,0,fail
27,B25,0,25,75,7.3,5,0,fail
28,B25,0,25,75,7.3,6.2,0,fail
29,B25,0,25,75,7.3,6,0,fail
1,B26,0,25,75,6.8,8.5,0,fail
2,B26,0,25,75,6.8,9.5,0,fail
3,B26,0,25,75,6.8,9.2,0,fail
4,B26,0,25,75,6.8,9,0,fail
5,B26,135,25,75,7,9.5,135,over
6,B26,0,25,75,7,8,0,fail
7,B26,0,25,75,7,7.8,0,fail
8,B26,0,25,75,7,8.2,0,fail
9,B26,0,25,75,7,9,0,fail
10,B26,0,25,75,7,7,0,fail
11,B26,0,25,75,7,7.5,0,fail
12,B26,0,25,75,7,8.2,0,fail
13,B26,0,25,75,7,7,0,fail
14,B26,0,25,75,7,5.5,0,fail
15,B26,0,25,75,7,6,0,fail
16,B26,0,25,75,7,6.5,0,fail
17,B26,0,25,75,7,4.8,0,fail
18,B26,0,25,75,7,6,0,fail
19,B26,0,25,75,7,7.8,0,fail
20,B26,55,25,75,7,6,190,normal
21,B26,0,25,75,7,8,0,fail
22,B26,0,25,75,7,6.2,0,fail
23,B26,0,25,75,7,4.8,0,fail
24,B26,0,25,75,7,5.5,0,fail
25,B26,0,25,75,7,6.2,0,fail
26,B26,0,25,75,7,6,0,fail
27,B26,0,25,75,7,4.7,0,fail
28,B26,0,25,75,7,9,0,fail
29,B26,10,25,75,7.2,3.8,200,very bad
1,B27,0,25,75,7,9,0,fail
2,B27,0,25,75,7,9.5,0,fail
3,B27,0,25,75,7,9.2,0,fail
4,B27,50,25,75,7,6.2,50,bad
5,B27,0,25,75,7,4.8,0,fail
6,B27,0,25,75,7,7.2,0,fail
7,B27,0,25,75,7,8.5,0,fail
8,B27,0,25,75,7,8.5,0,fail
9,B27,0,25,75,7,9,0,fail
10,B27,0,25,75,7,8.8,0,fail
11,B27,0,25,75,7,8,0,fail
12,B27,0,25,75,7,8.2,0,fail
13,B27,0,25,75,7,7,0,fail
14,B27,0,25,75,7,7.8,0,fail
15,B27,0,25,75,7,6,0,fail
16,B27,100,25,75,7,8.2,150,very good
17,B27,0,25,75,7,5,0,fail
18,B27,0,25,75,7,7.3,0,fail
19,B27,0,25,75,7,7.8,0,fail
20,B27,0,25,75,7.1,4.8,0,fail
21,B27,0,25,75,7.1,5.5,0,fail
22,B27,0,25,75,7.1,62,0,fail
23,B27,0,25,75,7.1,7,0,fail
24,B27,0,25,75,7.1,4.7,0,fail
25,B27,0,25,75,7.1,7.5,0,fail
26,B27,0,25,75,7.1,9,0,fail
27,B27,0,25,75,7.1,7,0,fail
28,B27,0,25,75,7.1,6.7,0,fail
29,B27,0,25,75,7.1,7.5,0,fail
1,B28,140,25,75,7,9.5,140,over
2,B28,0,25,75,7,9.5,0,fail
3,B28,0,25,75,7,9.2,0,fail
4,B28,0,25,75,7,9.2,0,fail
5,B28,0,25,75,7,4.8,0,fail
6,B28,0,25,75,7,7.2,0,fail
7,B28,0,25,75,7,8.5,0,fail
8,B28,0,25,75,7,8.5,0,fail
9,B28,0,25,75,7,9,0,fail
10,B28,0,25,75,7,8.8,0,fail
11,B28,0,25,75,7,8,0,fail
12,B28,10,25,75,7,4,150,very bad
13,B28,0,25,75,7,7,0,fail
14,B28,0,25,75,7,7.8,0,fail
15,B28,0,25,75,7,6,0,fail
16,B28,0,25,75,7.2,6.5,0,fail
17,B28,0,25,75,7.2,5,0,fail
18,B28,0,25,75,7.2,7.3,0,fail
19,B28,0,25,75,7.2,7.8,0,fail
20,B28,80,25,75,7.2,7.8,230,good
21,B28,0,25,75,7.2,8,0,fail
22,B28,0,25,75,7.2,6.2,0,fail
23,B28,0,25,75,7.2,4.8,0,fail
24,B28,0,25,75,7.2,5.5,0,fail
25,B28,0,25,75,7.2,6.2,0,fail
26,B28,0,25,75,7.2,7,0,fail
27,B28,0,25,75,7.4,4.7,0,fail
28,B28,0,25,75,7.4,9,0,fail
29,B28,0,25,75,7.4,7.5,0,fail
1,B29,0,25,75,7,9,0,fail
2,B29,120,25,75,7,9.5,120,very good
3,B29,0,25,75,7,9.2,0,fail
4,B29,0,25,75,7,8.5,0,fail
5,B29,0,25,75,7,8,0,fail
6,B29,0,25,75,7,7.8,0,fail
7,B29,0,25,75,7,6.7,0,fail
8,B29,0,25,75,7,5.5,0,fail
9,B29,0,25,75,7,6.2,0,fail
10,B29,0,25,75,7,7,0,fail
11,B29,0,25,75,7,9,0,fail
12,B29,0,25,75,7,8.2,0,fail
13,B29,0,25,75,7,7,0,fail
14,B29,0,25,75,7,7.8,0,fail
15,B29,10,25,75,7,4,130,very bad
16,B29,0,25,75,7,6.5,0,fail
17,B29,0,25,75,7,5,0,fail
18,B29,0,25,75,7,7.3,0,fail
19,B29,0,25,75,7,7.8,0,fail
20,B29,0,25,75,7,8.5,0,fail
21,B29,0,25,75,7,8,0,fail
22,B29,0,25,75,7,6.2,0,fail
23,B29,0,25,75,7,4.8,0,fail
24,B29,0,25,75,7.2,6.7,0,fail
25,B29,0,25,75,7.2,6.2,0,fail
26,B29,70,25,75,7.2,8.3,200,normal
27,B29,0,25,75,7.2,8,0,fail
28,B29,0,25,75,7.2,7,0,fail
29,B29,0,25,75,7.2,7.5,0,fail
1,B30,0,25,75,7,9,0,fail
2,B30,0,25,75,7,9.5,0,fail
3,B30,0,25,75,7,9.2,0,fail
4,B30,80,25,75,7,7.5,80,good
5,B30,0,25,75,7,4.8,0,fail
6,B30,0,25,75,7,7.2,0,fail
7,B30,0,25,75,7,8.5,0,fail
8,B30,0,25,75,7,8.5,0,fail
9,B30,0,25,75,7,9,0,fail
10,B30,0,25,75,7,8.8,0,fail
11,B30,0,25,75,7,8,0,fail
12,B30,0,25,75,7,8.2,0,fail
13,B30,0,25,75,7,7,0,fail
14,B30,0,25,75,7,7.8,0,fail
15,B30,0,25,75,7.2,6,0,fail
16,B30,0,25,75,7.2,6.5,0,fail
17,B30,0,25,75,7.2,5,0,fail
18,B30,0,25,75,7.2,7.3,0,fail
19,B30,0,25,75,7.2,7.8,0,fail
20,B30,100,25,75,7.2,8.6,180,very good
21,B30,0,25,75,7.2,8,0,fail
22,B30,0,25,75,7.2,6.2,0,fail
23,B30,0,25,75,7.2,4.8,0,fail
24,B30,0,25,75,7.2,5.5,0,fail
25,B30,0,25,75,7.2,6.2,0,fail
26,B30,0,25,75,7.2,7,0,fail
27,B30,0,25,75,7.2,4.7,0,fail
28,B30,0,25,75,7.2,9,0,fail
29,B30,0,25,75,7.5,7.5,0,fail
1,B31,0,25,75,7,9,0,fail
2,B31,0,25,75,7,9.5,0,fail
3,B31,0,25,75,7,9.2,0,fail
4,B31,0,25,75,7,9.2,0,fail
5,B31,90,25,75,7,8,90,good
6,B31,0,25,75,7,7.3,0,fail
7,B31,0,25,75,7,7,0,fail
8,B31,0,25,75,7,8.5,0,fail
9,B31,0,25,75,7,9.2,0,fail
10,B31,0,25,75,7,9,0,fail
11,B31,0,25,75,7,7.8,0,fail
12,B31,0,25,75,7,6.5,0,fail
13,B31,0,25,75,7,6,0,fail
14,B31,0,25,75,7,5.2,0,fail
15,B31,50,25,75,7.2,5.3,140,bad
16,B31,0,25,75,7.2,6.5,0,fail
17,B31,0,25,75,7.2,4.8,0,fail
18,B31,0,25,75,7.2,6.7,0,fail
19,B31,0,25,75,7.2,5.8,0,fail
20,B31,0,25,75,7.2,6.5,0,fail
21,B31,0,25,75,7.2,5.5,0,fail
22,B31,0,25,75,7.2,7.5,0,fail
23,B31,40,25,75,7.2,5.2,180,bad
24,B31,0,25,75,7.2,6.2,0,fail
25,B31,0,25,75,7.2,7,0,fail
26,B31,0,25,75,7.2,4.7,0,fail
27,B31,0,25,75,7.2,4.9,0,fail
28,B31,0,25,75,7.2,7,0,fail
29,B31,0,25,75,7.5,7.5,0,fail
1,B32,0,25,75,7,9,0,fail
2,B32,0,25,75,7,9.5,0,fail
3,B32,0,25,75,7,9.2,0,fail
4,B32,100,25,75,7,8.2,100,very good
5,B32,0,25,75,7,4.8,0,fail
6,B32,0,25,75,7,7.2,0,fail
7,B32,0,25,75,7,8.5,0,fail
8,B32,0,25,75,7,8.5,0,fail
9,B32,0,25,75,7,9,0,fail
10,B32,0,25,75,7,8.8,0,fail
11,B32,0,25,75,7,8,0,fail
12,B32,0,25,75,7,8.2,0,fail
13,B32,0,25,75,7,7,0,fail
14,B32,0,25,75,7,7.8,0,fail
15,B32,0,25,75,7,6,0,fail
16,B32,0,25,75,7,6.5,0,fail
17,B32,0,25,75,7.2,5,0,fail
18,B32,0,25,75,7.2,7.3,0,fail
19,B32,0,25,75,7.2,7.8,0,fail
20,B32,0,25,75,7.2,8.5,0,fail
21,B32,0,25,75,7.2,8,0,fail
22,B32,0,25,75,7.2,6.2,0,fail
23,B32,0,25,75,7.2,4.8,0,fail
24,B32,0,25,75,7.2,5.5,0,fail
25,B32,60,25,75,7.2,6.8,160,normal
26,B32,0,25,75,7.2,7,0,fail
27,B32,0,25,75,7.2,4.7,0,fail
28,B32,0,25,75,7.2,9,0,fail
29,B32,0,25,75,7.2,7.5,0,fail
1,B33,0,25,75,7,9,0,fail
2,B33,0,25,75,7,9.5,0,fail
3,B33,0,25,75,7,9.2,0,fail
4,B33,0,25,75,7,9.2,0,fail
5,B33,0,25,75,7,4.8,0,fail
6,B33,0,25,75,7,7.2,0,fail
7,B33,0,25,75,7,8.5,0,fail
8,B33,0,25,75,7,8.5,0,fail
9,B33,100,25,75,7,8.2,100,very good
10,B33,0,25,75,7,7,0,fail
11,B33,0,25,75,7,6.2,0,fail
12,B33,0,25,75,7,5.8,0,fail
13,B33,0,25,75,7,6,0,fail
14,B33,0,25,75,7,7.8,0,fail
15,B33,70,25,75,7,8.3,170,normal
16,B33,0,25,75,7,6.5,0,fail
17,B33,0,25,75,7,5,0,fail
18,B33,0,25,75,7,7.3,0,fail
19,B33,0,25,75,7,7.8,0,fail
20,B33,0,25,75,7,8.5,0,fail
21,B33,0,25,75,7,8,0,fail
22,B33,0,25,75,7,4.8,0,fail
23,B33,0,25,75,7,7.2,0,fail
24,B33,0,25,75,7,8,0,fail
25,B33,135,25,75,7,9.2,305,over
26,B33,0,25,75,7.2,7,0,fail
27,B33,0,25,75,7.2,4.7,0,fail
28,B33,0,25,75,7.2,9,0,fail
29,B33,0,25,75,7.2,7.5,0,fail
1,B34,0,25,75,7,9,0,fail
2,B34,0,25,75,7,9.5,0,fail
3,B34,0,25,75,7,9.2,0,fail
4,B34,0,25,75,7,9.2,0,fail
5,B34,50,25,75,7,6.2,50,bad
6,B34,0,25,75,7,7.2,0,fail
7,B34,0,25,75,7,8.5,0,fail
8,B34,0,25,75,7,8.5,0,fail
9,B34,0,25,75,7,9,0,fail
10,B34,0,25,75,7,8.8,0,fail
11,B34,0,25,75,7,8,0,fail
12,B34,0,25,75,7,8.2,0,fail
13,B34,0,25,75,7,7,0,fail
14,B34,0,25,75,7,7.8,0,fail
15,B34,0,25,75,7,6,0,fail
16,B34,0,25,75,7,6.5,0,fail
17,B34,0,25,75,7,5,0,fail
18,B34,0,25,75,7,7.3,0,fail
19,B34,0,25,75,7,7.8,0,fail
20,B34,0,25,75,7,8.5,0,fail
21,B34,0,25,75,7,8,0,fail
22,B34,0,25,75,7,6.2,0,fail
23,B34,40,25,75,7,5.3,90,bad
24,B34,0,25,75,7.2,5.5,0,fail
25,B34,0,25,75,7.2,6.2,0,fail
26,B34,0,25,75,7.2,7,0,fail
27,B34,0,25,75,7.2,7.5,0,fail
28,B34,0,25,75,7.2,8,0,fail
29,B34,10,25,75,7.2,3.8,100,very bad
1,B35,0,25,75,7,8,0,fail
2,B35,0,25,75,7,8.8,0,fail
3,B35,0,25,75,7,7,0,fail
4,B35,60,25,75,7,6.7,60,normal
5,B35,0,25,75,7,4.8,0,fail
6,B35,0,25,75,7,7.2,0,fail
7,B35,0,25,75,7,8.5,0,fail
8,B35,0,25,75,7,7.3,0,fail
9,B35,0,25,75,7,6.5,0,fail
10,B35,0,25,75,7,8.8,0,fail
11,B35,0,25,75,7,8,0,fail
12,B35,0,25,75,7,8.2,0,fail
13,B35,0,25,75,7,7,0,fail
14,B35,0,25,75,7,6.5,0,fail
15,B35,0,25,75,7,6.2,0,fail
16,B35,0,25,75,7,7.3,0,fail
17,B35,0,25,75,7,7.8,0,fail
18,B35,0,25,75,7,6,0,fail
19,B35,0,25,75,7,5.5,0,fail
20,B35,0,25,75,7,6.7,0,fail
21,B35,80,25,75,7,7.5,120,good
22,B35,0,25,75,7,6.2,0,fail
23,B35,0,25,75,7,4.8,0,fail
24,B35,0,25,75,7,5.5,0,fail
25,B35,0,25,75,7,6.2,0,fail
26,B35,0,25,75,7.2,7,0,fail
27,B35,0,25,75,7.2,4.7,0,fail
28,B35,0,25,75,7.2,9,0,fail
29,B35,0,25,75,7.2,7.5,0,fail
1,B36,0,25,75,7,7.8,0,fail
2,B36,0,25,75,7,8,0,fail
3,B36,0,25,75,7,8.8,0,fail
4,B36,0,25,75,7,9,0,fail
5,B36,0,25,75,7,9.2,0,fail
6,B36,0,25,75,7,7.5,0,fail
7,B36,60,25,75,7,6.7,60,normal
8,B36,0,25,75,7,8.5,0,fail
9,B36,0,25,75,7,9,0,fail
10,B36,0,25,75,7,8.8,0,fail
11,B36,0,25,75,7,8,0,fail
12,B36,0,25,75,7,8.2,0,fail
13,B36,0,25,75,7,7,0,fail
14,B36,0,25,75,7.2,7.8,0,fail
15,B36,0,25,75,7.2,6,0,fail
16,B36,0,25,75,7.2,6.5,0,fail
17,B36,0,25,75,7.2,5,0,fail
18,B36,0,25,75,7.2,7.3,0,fail
19,B36,100,25,75,7.2,8.6,160,very good
20,B36,0,25,75,7.2,8.5,0,fail
21,B36,0,25,75,7.2,8,0,fail
22,B36,0,25,75,7.2,6.2,0,fail
23,B36,0,25,75,7.2,4.8,0,fail
24,B36,0,25,75,7.2,5.5,0,fail
25,B36,0,25,75,7.2,6.2,0,fail
26,B36,0,25,75,7.2,7.8,0,fail
27,B36,0,25,75,7.5,7,0,fail
28,B36,0,25,75,7.5,7,0,fail
29,B36,0,25,75,7.5,6.2,0,fail
1,B37,100,25,75,7,8.2,100,very good
2,B37,0,25,75,7,8.2,0,fail
3,B37,0,25,75,7,7,0,fail
4,B37,0,25,75,7,7.5,0,fail
5,B37,0,25,75,7,8,0,fail
6,B37,0,25,75,7,9.2,0,fail
7,B37,0,25,75,7,9,0,fail
8,B37,0,25,75,7,8.5,0,fail
9,B37,0,25,75,7,7.6,0,fail
10,B37,0,25,75,7,8.8,0,fail
11,B37,0,25,75,7,6,0,fail
12,B37,0,25,75,7,8.2,0,fail
13,B37,0,25,75,7,7,0,fail
14,B37,0,25,75,7,7.8,0,fail
15,B37,0,25,75,7,6,0,fail
16,B37,0,25,75,7,6.5,0,fail
17,B37,0,25,75,7,5,0,fail
18,B37,0,25,75,7,7.3,0,fail
19,B37,0,25,75,7,7.8,0,fail
20,B37,100,25,75,7,8.5,200,very good
21,B37,0,25,75,7.1,4.5,0,fail
22,B37,0,25,75,7.1,4.8,0,fail
23,B37,0,25,75,7.1,4.2,0,fail
24,B37,0,25,75,7.1,5.5,0,fail
25,B37,0,25,75,7.1,6.2,0,fail
26,B37,0,25,75,7.1,6.8,0,fail
27,B37,0,25,75,7.1,4.7,0,fail
28,B37,0,25,75,7.1,7.7,0,fail
29,B37,0,25,75,7.1,8.5,0,fail
1,B38,0,25,75,7,9,0,fail
2,B38,0,25,75,7,9.5,0,fail
3,B38,0,25,75,7,9.2,0,fail
4,B38,0,25,75,7,9.2,0,fail
5,B38,90,25,75,7,7.8,90,good
6,B38,0,25,75,7,7.2,0,fail
7,B38,0,25,75,7,8.5,0,fail
8,B38,0,25,75,7,8.5,0,fail
9,B38,0,25,75,7,9,0,fail
10,B38,0,25,75,7,8.8,0,fail
11,B38,0,25,75,7,8,0,fail
12,B38,0,25,75,7,8.2,0,fail
13,B38,0,25,75,7,7,0,fail
14,B38,0,25,75,7,7.8,0,fail
15,B38,0,25,75,7,6,0,fail
16,B38,0,25,75,7,6.5,0,fail
17,B38,0,25,75,7.2,6.5,0,fail
18,B38,0,25,75,7.2,5,0,fail
19,B38,0,25,75,7.2,4.8,0,fail
20,B38,0,25,75,7.2,6.7,0,fail
21,B38,0,25,75,7.2,6.5,0,fail
22,B38,0,25,75,7.2,5.8,0,fail
23,B38,40,25,75,7.2,5.2,130,bad
24,B38,0,25,75,7.2,6.2,0,fail
25,B38,0,25,75,7.2,8,0,fail
26,B38,0,25,75,7.2,5.5,0,fail
27,B38,0,25,75,7.2,7.5,0,fail
28,B38,0,25,75,7.2,7,0,fail
29,B38,100,25,75,7.2,8.6,230,very good
1,B39,0,25,75,7,9,0,fail
2,B39,0,25,75,7,9.5,0,fail
3,B39,0,25,75,7,9.2,0,fail
4,B39,70,25,75,7,8,70,normal
5,B39,0,25,75,7,7.5,0,fail
6,B39,0,25,75,7,7.2,0,fail
7,B39,0,25,75,7,7,0,fail
8,B39,0,25,75,7,6.5,0,fail
9,B39,0,25,75,7,8,0,fail
10,B39,0,25,75,7,8.8,0,fail
11,B39,0,25,75,7,6.2,0,fail
12,B39,0,25,75,7,5.5,0,fail
13,B39,0,25,75,7.2,4.8,0,fail
14,B39,0,25,75,7.2,5,0,fail
15,B39,10,25,75,7.2,3.8,80,very bad
16,B39,0,25,75,7.2,6.5,0,fail
17,B39,0,25,75,7.2,5,0,fail
18,B39,0,25,75,7.2,7.3,0,fail
19,B39,0,25,75,7.2,7.8,0,fail
20,B39,0,25,75,7.2,8.5,0,fail
21,B39,0,25,75,7.2,8,0,fail
22,B39,0,25,75,7.2,6.2,0,fail
23,B39,60,25,75,7.2,6.8,140,normal
24,B39,0,25,75,7.2,7.2,0,fail
25,B39,0,25,75,72,7,0,fail
26,B39,0,25,75,7.2,7.8,0,fail
27,B39,0,25,75,7.2,6,0,fail
28,B39,0,25,75,7.2,5.5,0,fail
29,B39,0,25,75,7.3,4.7,0,fail
1,B40,0,25,75,7,9,0,fail
2,B40,0,25,75,7,9,0,fail
3,B40,0,25,75,7,9.5,0,fail
4,B40,0,25,75,7,8.8,0,fail
5,B40,80,25,75,7,7.5,80,good
6,B40,0,25,75,7,7.2,0,fail
7,B40,0,25,75,7,8.5,0,fail
8,B40,0,25,75,7,8.5,0,fail
9,B40,0,25,75,7,7.2,0,fail
10,B40,0,25,75,7,6.7,0,fail
11,B40,0,25,75,7,5.5,0,fail
12,B40,0,25,75,7,4,0,fail
13,B40,20,25,75,7,4.8,100,very bad
14,B40,0,25,75,7,5.5,0,fail
15,B40,0,25,75,7,6,0,fail
16,B40,0,25,75,7,6.5,0,fail
17,B40,0,25,75,7,5,0,fail
18,B40,0,25,75,7,7.3,0,fail
19,B40,0,25,75,7,7.8,0,fail
20,B40,0,25,75,7,8.5,0,fail
21,B40,40,25,75,7.2,5.2,40,bad
22,B40,0,25,75,7.2,4,0,fail
23,B40,0,25,75,7.2,4.9,0,fail
24,B40,0,25,75,7.2,5.5,0,fail
25,B40,0,25,75,7.2,6.7,0,fail
26,B40,0,25,75,7.2,6.5,0,fail
27,B40,0,25,75,7.2,5.5,0,fail
28,B40,0,25,75,7.2,7.5,0,fail
29,B40,0,25,75,7.2,7,0,fail
1,B41,0,25,75,7,8.8,0,fail
2,B41,0,25,75,7,8,0,fail
3,B41,0,25,75,7,7.2,0,fail
4,B41,0,25,75,7,7.8,0,fail
5,B41,120,25,75,7,9.5,120,very good
6,B41,0,25,75,7,8.2,0,fail
7,B41,0,25,75,7,9,0,fail
8,B41,0,25,75,7,8.5,0,fail
9,B41,0,25,75,7,7.5,0,fail
10,B41,0,25,75,7,7.8,0,fail
11,B41,0,25,75,7,8,0,fail
12,B41,0,25,75,7,8.2,0,fail
13,B41,0,25,75,7,7,0,fail
14,B41,0,25,75,7,6,0,fail
15,B41,0,25,75,7,6.8,0,fail
16,B41,0,25,75,7.2,6.5,0,fail
17,B41,0,25,75,7.2,5,0,fail
18,B41,0,25,75,7.2,7.3,0,fail
19,B41,0,25,75,7.2,7.8,0,fail
20,B41,0,25,75,7.2,8.5,0,fail
21,B41,0,25,75,7.2,8,0,fail
22,B41,0,25,75,7.2,6.2,0,fail
23,B41,0,25,75,7.2,4.8,0,fail
24,B41,40,25,75,7.2,5.2,160,very bad
25,B41,0,25,75,7.2,6.2,0,fail
26,B41,0,25,75,7.2,7,0,fail
27,B41,0,25,75,7.2,4.7,0,fail
28,B41,0,25,75,7.2,9,0,fail
29,B41,0,25,75,7.3,7.5,0,fail
1,B42,30,25,75,6.8,4.5,30,very bad
2,B42,0,25,75,6.8,6,0,fail
3,B42,0,25,75,6.8,6.5,0,fail
4,B42,0,25,75,7,9.2,0,fail
5,B42,0,25,75,7,4.8,0,fail
6,B42,0,25,75,7,7.2,0,fail
7,B42,0,25,75,7,8.5,0,fail
8,B42,0,25,75,7,8.5,0,fail
9,B42,0,25,75,7,9,0,fail
10,B42,0,25,75,7,8.8,0,fail
11,B42,0,25,75,7,8,0,fail
12,B42,0,25,75,7,8.2,0,fail
13,B42,50,25,75,7,6.2,80,bad
14,B42,0,25,75,7,7.8,0,fail
15,B42,0,25,75,7,6,0,fail
16,B42,0,25,75,7,6.5,0,fail
17,B42,0,25,75,7,5,0,fail
18,B42,0,25,75,7,7.3,0,fail
19,B42,0,25,75,7,7.8,0,fail
20,B42,0,25,75,7,8.5,0,fail
21,B42,0,25,75,7,8,0,fail
22,B42,0,25,75,7,6.2,0,fail
23,B42,0,25,75,7,7.8,0,fail
24,B42,0,25,75,7,7.3,0,fail
25,B42,0,25,75,7,8,0,fail
26,B42,0,25,75,7,8.5,0,fail
27,B42,135,25,75,7,9.2,215,over
28,B42,0,25,75,7.2,9,0,fail
29,B42,0,25,75,7.2,7.5,0,fail
1,B43,0,25,75,7,6.8,0,fail
2,B43,0,25,75,7,5.5,0,fail
3,B43,0,25,75,7,7,0,fail
4,B43,0,25,75,7,7.8,0,fail
5,B43,70,25,75,7,8,70,normal
6,B43,0,25,75,7,8.8,0,fail
7,B43,0,25,75,7,8.5,0,fail
8,B43,0,25,75,7,9,0,fail
9,B43,0,25,75,7,9.2,0,fail
10,B43,0,25,75,7,8,0,fail
11,B43,0,25,75,7,7.2,0,fail
12,B43,0,25,75,7,6.2,0,fail
13,B43,35,25,75,7,4.7,105,bad
14,B43,0,25,75,7,7.8,0,fail
15,B43,0,25,75,7,7.3,0,fail
16,B43,0,25,75,7,5.5,0,fail
17,B43,0,25,75,7,5,0,fail
18,B43,0,25,75,7,7.3,0,fail
19,B43,0,25,75,7,7.8,0,fail
20,B43,0,25,75,7,8.5,0,fail
21,B43,0,25,75,7,8,0,fail
22,B43,0,25,75,7,6.2,0,fail
23,B43,0,25,75,7,4.8,0,fail
24,B43,0,25,75,7,5.5,0,fail
25,B43,0,25,75,7,6.2,0,fail
26,B43,0,25,75,7.2,7,0,fail
27,B43,0,25,75,7.2,4.7,0,fail
28,B43,60,25,75,7.2,6.8,165,normal
29,B43,0,25,75,7.2,7.5,0,fail
1,B44,0,25,75,7,9,0,fail
2,B44,0,25,75,7,9.5,0,fail
3,B44,0,25,75,7,9.2,0,fail
4,B44,90,25,75,7,8.2,90,good
5,B44,0,25,75,7,4.8,0,fail
6,B44,0,25,75,7,7.2,0,fail
7,B44,0,25,75,7,8.5,0,fail
8,B44,0,25,75,7,8.5,0,fail
9,B44,0,25,75,7,9,0,fail
10,B44,0,25,75,7,8.8,0,fail
11,B44,0,25,75,7,8,0,fail
12,B44,0,25,75,7,8.2,0,fail
13,B44,0,25,75,7,7,0,fail
14,B44,0,25,75,7,7.8,0,fail
15,B44,0,25,75,7,6,0,fail
