Date,Code,weigh,temperature,Humidity(out),PH,Humidity,sum,result
12,A22,0,25,75,7,5.2,0,fail
13,A22,0,25,75,7,6,0,fail
14,A22,0,25,75,7,6.5,0,fail
15,A22,0,25,75,7,7,0,fail
16,A22,0,25,75,7,7.5,0,fail
17,A22,0,25,75,7,8,0,fail
18,A22,0,25,75,7,8.2,0,fail
19,A22,70,25,75,7,7.2,100,normal
20,A22,0,25,75,7,8.2,0,fail
21,A22,0,25,75,7,8.5,0,fail
22,A22,0,25,75,7.2,9,0,fail
23,A22,0,25,75,7.2,9.2,0,fail
24,A22,0,25,75,7.2,8,0,fail
25,A22,0,25,75,7.2,7.8,0,fail
26,A22,110,25,75,7.2,9.2,210,very good
27,A22,0,25,75,7.2,8.8,0,fail
28,A22,0,25,75,7.2,8,0,fail
29,A22,0,25,75,7.2,7.5,0,fail
1,A23,135,25,75,7,9.5,135,over
2,A23,0,25,75,7,8,0,fail
3,A23,0,25,75,7,7.2,0,fail
4,A23,0,25,75,7,6.9,0,fail
5,A23,0,25,75,7,7.2,0,fail
6,A23,0,25,75,7,7,0,fail
7,A23,0,25,75,7,8,0,fail
8,A23,0,25,75,7,5.5,0,fail
9,A23,0,25,75,7,4,0,fail
10,A23,0,25,75,7,4.5,0,fail
11,A23,0,25,75,7,6,0,fail
12,A23,0,25,75,7,7.2,0,fail
13,A23,40,25,75,7,4.7,175,bad
14,A23,0,25,75,7.2,8,0,fail
15,A23,0,25,75,7.2,8.2,0,fail
16,A23,0,25,75,7.2,7,0,fail
17,A23,0,25,75,7.2,5.5,0,fail
18,A23,0,25,75,7.2,5,0,fail
19,A23,0,25,75,7.2,4.2,0,fail
20,A23,0,25,75,7.2,3.8,0,fail
21,A23,0,25,75,7.2,8.5,0,fail
22,A23,0,25,75,7.2,5,0,fail
23,A23,0,25,75,7.2,6.2,0,fail
24,A23,0,25,75,7.2,6.8,0,fail
25,A23,0,25,75,7.4,7,0,fail
26,A23,0,25,75,7.4,5.8,0,fail
27,A23,0,25,75,7.4,6.5,0,fail
28,A23,65,25,75,7.4,6.7,240,normal
29,A23,0,25,75,7.4,6,0,fail
1,A24,0,25,75,7,8.5,0,fail
2,A24,0,25,75,7,7,0,fail
3,A24,80,25,75,7,8,80,good
4,A24,0,25,75,7,6.9,0,fail
5,A24,0,25,75,7,7.2,0,fail
6,A24,0,25,75,7,7,0,fail
7,A24,0,25,75,7,8,0,fail
8,A24,0,25,75,7,5.5,0,fail
9,A24,0,25,75,7,7,0,fail
10,A24,95,25,75,7.2,9.2,175,very good
11,A24,0,25,75,7.2,7,0,fail
12,A24,0,25,75,7.2,4.2,0,fail
13,A24,0,25,75,7.2,4.8,0,fail
14,A24,0,25,75,7.2,5,0,fail
15,A24,0,25,75,7.2,3.8,0,fail
16,A24,0,25,75,7.2,4,0,fail
17,A24,0,25,75,7.2,4.5,0,fail
18,A24,0,25,75,7.2,5,0,fail
19,A24,0,25,75,7.2,4.2,0,fail
20,A24,0,25,75,7.2,5.8,0,fail
21,A24,0,25,75,7.4,8.5,0,fail
22,A24,0,25,75,7.4,5,0,fail
23,A24,0,25,75,7.4,6.2,0,fail
24,A24,0,25,75,7.4,6.8,0,fail
25,A24,0,25,75,7.4,7,0,fail
26,A24,0,25,75,7.4,5.8,0,fail
27,A24,0,25,75,7.4,6.5,0,fail
28,A24,140,25,75,7.4,10,315,over
29,A24,0,25,75,7.4,6.2,0,fail
1,A25,140,25,75,6.8,9.5,140,over
2,A25,0,25,75,6.8,9,0,fail
3,A25,0,25,75,6.8,9.2,0,fail
4,A25,0,25,75,6.8,8.8,0,fail
5,A25,0,25,75,6.8,8.5,0,fail
6,A25,0,25,75,6.8,7,0,fail
7,A25,0,25,75,6.8,7.2,0,fail
8,A25,0,25,75,6.8,6.8,0,fail
9,A25,0,25,75,6.8,7,0,fail
10,A25,0,25,75,6.8,5,0,fail
11,A25,0,25,75,6.8,4.5,0,fail
12,A25,0,25,75,7,4.2,0,fail
13,A25,10,25,75,7,3.2,150,very bad
14,A25,0,25,75,7,3.8,0,fail
15,A25,0,25,75,7,7.8,0,fail
16,A25,0,25,75,7,7.5,0,fail
17,A25,0,25,75,7,6.5,0,fail
18,A25,0,25,75,7,7,0,fail
19,A25,0,25,75,7,8.2,0,fail
20,A25,0,25,75,7,8.5,0,fail
21,A25,0,25,75,7,9,0,fail
22,A25,0,25,75,7,8.5,0,fail
23,A25,0,25,75,7,7,0,fail
24,A25,0,25,75,7,7.2,0,fail
25,A25,80,25,75,7,7.5,230,good
26,A25,0,25,75,7,5.8,0,fail
27,A25,0,25,75,7,6.5,0,fail
28,A25,0,25,75,7,7.2,0,fail
29,A25,0,25,75,7,6,0,fail
1,A26,0,25,75,7,8.5,0,fail
2,A26,0,25,75,7,7,0,fail
3,A26,0,25,75,7,7.2,0,fail
4,A26,0,25,75,7,6.9,0,fail
5,A26,0,25,75,7,7.2,0,fail
6,A26,0,25,75,7,7,0,fail
7,A26,100,25,75,7,8.5,100,very good
8,A26,0,25,75,7,5.5,0,fail
9,A26,0,25,75,7,7,0,fail
10,A26,0,25,75,7,4.5,0,fail
11,A26,0,25,75,7,6.5,0,fail
12,A26,0,25,75,7,6.8,0,fail
13,A26,0,25,75,7.2,7.2,0,fail
14,A26,0,25,75,7.2,8,0,fail
15,A26,0,25,75,7.2,8.2,0,fail
16,A26,0,25,75,7.2,7,0,fail
17,A26,0,25,75,7.2,5.8,0,fail
18,A26,0,25,75,7.2,5,0,fail
19,A26,0,25,75,7.2,4.2,0,fail
20,A26,0,25,75,7.2,3.8,0,fail
21,A26,0,25,75,7.4,8.5,0,fail
22,A26,0,25,75,7.4,5.2,0,fail
23,A26,0,25,75,7.4,6.2,0,fail
24,A26,0,25,75,7.4,6.8,0,fail
25,A26,0,25,75,7.4,7,0,fail
26,A26,0,25,75,7.4,5.8,0,fail
27,A26,0,25,75,7.4,7,0,fail
28,A26,0,25,75,7.4,7.2,0,fail
29,A26,135,25,75,7.2,9.5,235,over
1,A27,0,25,75,7,9.2,0,fail
2,A27,0,25,75,7,9.5,0,fail
3,A27,0,25,75,7,8.8,0,fail
4,A27,0,25,75,7,7,0,fail
5,A27,0,25,75,7,6.5,0,fail
6,A27,0,25,75,7,7.5,0,fail
7,A27,60,25,75,7,8,60,normal
8,A27,0,25,75,7,5.5,0,fail
9,A27,0,25,75,7,7,0,fail
10,A27,0,25,75,7,4.5,0,fail
11,A27,0,25,75,7,7,0,fail
12,A27,0,25,75,7,7.2,0,fail
13,A27,0,25,75,7,7.8,0,fail
14,A27,0,25,75,7,8,0,fail
15,A27,0,25,75,7,8.2,0,fail
16,A27,0,25,75,7,7,0,fail
17,A27,0,25,75,7.2,5.5,0,fail
18,A27,0,25,75,7.2,5,0,fail
19,A27,0,25,75,7.2,4.2,0,fail
20,A27,0,25,75,7.2,3.8,0,fail
21,A27,0,25,75,7.2,8.5,0,fail
22,A27,0,25,75,7.2,8.8,0,fail
23,A27,0,25,75,7.2,9.2,0,fail
24,A27,0,25,75,7.2,8,0,fail
25,A27,0,25,75,7.2,7.5,0,fail
26,A27,40,25,75,7.2,5.8,100,bad
27,A27,0,25,75,7.2,7.5,0,fail
28,A27,0,25,75,7.2,7.8,0,fail
29,A27,60,25,75,7.4,6.2,160,normal
1,A28,0,25,75,7,7.2,0,fail
2,A28,0,25,75,7,8.5,0,fail
3,A28,0,25,75,7,8.8,0,fail
4,A28,0,25,75,7,7.5,0,fail
5,A28,0,25,75,7,6.8,0,fail
6,A28,0,25,75,7,7,0,fail
7,A28,0,25,75,7,7.8,0,fail
8,A28,90,25,75,7,8.2,90,good
9,A28,0,25,75,7,8.8,0,fail
10,A28,0,25,75,7,9,0,fail
11,A28,0,25,75,7,9.2,0,fail
12,A28,0,25,75,7,8.5,0,fail
13,A28,0,25,75,7,8,0,fail
14,A28,0,25,75,7,7.8,0,fail
15,A28,0,25,75,7,7,0,fail
16,A28,0,25,75,7,7,0,fail
17,A28,0,25,75,7.2,6.8,0,fail
18,A28,0,25,75,7.2,5,0,fail
19,A28,0,25,75,7.2,4.2,0,fail
20,A28,0,25,75,7.2,3.8,0,fail
21,A28,0,25,75,7.2,6.7,0,fail
22,A28,0,25,75,7.2,7,0,fail
23,A28,0,25,75,7.2,7.2,0,fail
24,A28,0,25,75,7.2,7.5,0,fail
25,A28,0,25,75,7.2,8,0,fail
26,A28,140,25,75,7.2,9.9,230,over
27,A28,0,25,75,7.2,7.5,0,fail
28,A28,0,25,75,7.2,7.8,0,fail
29,A28,0,25,75,7.4,6.2,0,fail
1,A29,0,25,75,7,5.5,0,fail
2,A29,0,25,75,7,6,0,fail
3,A29,0,25,75,7,6.8,0,fail
4,A29,0,25,75,7,5.8,0,fail
5,A29,0,25,75,7,5.2,0,fail
6,A29,0,25,75,7,4.2,0,fail
7,A29,0,25,75,7,5,0,fail
8,A29,0,25,75,7,6.5,0,fail
9,A29,0,25,75,7,7,0,fail
10,A29,0,25,75,7,7.8,0,fail
11,A29,0,25,75,7.2,8.2,0,fail
12,A29,0,25,75,7.2,8.5,0,fail
13,A29,0,25,75,7.2,7.5,0,fail
14,A29,0,25,75,7.2,7.2,0,fail
15,A29,0,25,75,7.2,6.5,0,fail
16,A29,0,25,75,7.2,4.8,0,fail
17,A29,0,25,75,7.2,4.4,0,fail
18,A29,0,25,75,7.2,4.2,0,fail
19,A29,0,25,75,7.2,5.2,0,fail
20,A29,0,25,75,7.2,5.8,0,fail
21,A29,0,25,75,7.2,6,0,fail
22,A29,0,25,75,7.2,7.5,0,fail
23,A29,0,25,75,7.2,8,0,fail
24,A29,0,25,75,7.5,8.2,0,fail
25,A29,0,25,75,7.5,8.4,0,fail
26,A29,0,25,75,7.5,9,0,fail
27,A29,0,25,75,7.5,8.8,0,fail
28,A29,0,25,75,7.5,8,0,fail
29,A29,0,25,75,7.5,7.5,0,fail
1,A30,0,25,75,7,9.2,0,fail
2,A30,0,25,75,7,9.5,0,fail
3,A30,0,25,75,7,8.8,0,fail
4,A30,0,25,75,7,6.8,0,fail
5,A30,0,25,75,7,7,0,fail
6,A30,0,25,75,7,7.8,0,fail
7,A30,0,25,75,7,8,0,fail
8,A30,80,25,75,7,5.5,80,good
9,A30,0,25,75,7,7,0,fail
10,A30,40,25,75,7,5.2,120,bad
11,A30,0,25,75,7,7,0,fail
12,A30,0,25,75,7,7.2,0,fail
13,A30,0,25,75,7,7.8,0,fail
14,A30,0,25,75,7,8,0,fail
15,A30,0,25,75,7,8.2,0,fail
16,A30,0,25,75,7,7,0,fail
17,A30,0,25,75,7.2,5.5,0,fail
18,A30,0,25,75,7.2,5,0,fail
19,A30,0,25,75,7.2,4,0,fail
20,A30,0,25,75,7.2,3.8,0,fail
21,A30,0,25,75,7.2,8.5,0,fail
22,A30,0,25,75,7.2,9,0,fail
23,A30,0,25,75,7.2,9.2,0,fail
24,A30,0,25,75,7.4,8,0,fail
25,A30,0,25,75,7.4,7.8,0,fail
26,A30,0,25,75,7.4,8.5,0,fail
27,A30,0,25,75,7.4,8,0,fail
28,A30,0,25,75,7.4,7.8,0,fail
29,A30,135,25,75,7.4,9.6,255,over
1,A31,0,25,75,7,7,0,fail
2,A31,0,25,75,7,8,0,fail
3,A31,0,25,75,7,8.2,0,fail
4,A31,0,25,75,7,7.2,0,fail
5,A31,60,25,75,7,6.4,60,normal
6,A31,0,25,75,7,7,0,fail
7,A31,0,25,75,7,7.2,0,fail
8,A31,0,25,75,7,7.8,0,fail
9,A31,0,25,75,7,8,0,fail
10,A31,0,25,75,7,8.2,0,fail
11,A31,0,25,75,7,8.5,0,fail
12,A31,0,25,75,7,7.8,0,fail
13,A31,0,25,75,7,8,0,fail
14,A31,0,25,75,7,8.8,0,fail
15,A31,0,25,75,7,9,0,fail
16,A31,0,25,75,7,9,0,fail
17,A31,0,25,75,7,9.2,0,fail
18,A31,0,25,75,7.2,5,0,fail
19,A31,0,25,75,7.2,8.2,0,fail
20,A31,0,25,75,7.2,8.5,0,fail
21,A31,0,25,75,7.2,7.5,0,fail
22,A31,0,25,75,7.2,7.2,0,fail
23,A31,0,25,75,7.2,6.5,0,fail
24,A31,0,25,75,7.2,6.4,0,fail
25,A31,40,25,75,7.2,5.2,100,bad
26,A31,0,25,75,7.2,5.5,0,fail
27,A31,0,25,75,7.2,6,0,fail
28,A31,0,25,75,7.2,6.2,0,fail
29,A31,0,25,75,7.2,7,0,fail
1,A32,0,25,75,7,9.2,0,fail
2,A32,0,25,75,7,9.5,0,fail
3,A32,0,25,75,7,8.8,0,fail
4,A32,0,25,75,7,6.8,0,fail
5,A32,0,25,75,7,7,0,fail
6,A32,0,25,75,7,7.8,0,fail
7,A32,0,25,75,7,8,0,fail
8,A32,80,25,75,7,7.3,80,good
9,A32,50,25,75,7,7,130,bad
10,A32,0,25,75,7,5.2,0,fail
11,A32,0,25,75,7,4.5,0,fail
12,A32,0,25,75,7,4.8,0,fail
13,A32,0,25,75,7,5,0,fail
14,A32,0,25,75,7,4.3,0,fail
15,A32,0,25,75,7,5.5,0,fail
16,A32,0,25,75,7,6,0,fail
17,A32,0,25,75,7.2,6.5,0,fail
18,A32,0,25,75,7.2,7,0,fail
19,A32,0,25,75,7.2,7.5,0,fail
20,A32,0,25,75,7.2,7.8,0,fail
21,A32,0,25,75,7.2,8.5,0,fail
22,A32,40,25,75,7.2,4.7,170,bad
23,A32,0,25,75,7.2,9.2,0,fail
24,A32,0,25,75,7.4,8,0,fail
25,A32,0,25,75,7.4,7.8,0,fail
26,A32,0,25,75,7.4,8.5,0,fail
27,A32,0,25,75,7.4,8,0,fail
28,A32,0,25,75,7.4,7.8,0,fail
29,A32,0,25,75,7.4,6.2,0,fail
1,A33,0,25,75,7,9.2,0,fail
2,A33,0,25,75,7,9,0,fail
3,A33,0,25,75,7,8.8,0,fail
4,A33,0,25,75,7,7,0,fail
5,A33,0,25,75,7,7.8,0,fail
6,A33,0,25,75,7,7,0,fail
7,A33,0,25,75,7,8,0,fail
8,A33,100,25,75,7,8.5,100,very good
9,A33,0,25,75,7,7,0,fail
10,A33,0,25,75,7,5.2,0,fail
11,A33,0,25,75,7,6,0,fail
12,A33,0,25,75,7,6.5,0,fail
13,A33,35,25,75,7,5,135,bad
14,A33,0,25,75,7,8,0,fail
15,A33,0,25,75,7,8.2,0,fail
16,A33,0,25,75,7,7,0,fail
17,A33,0,25,75,7.2,5.5,0,fail
18,A33,0,25,75,7.2,5,0,fail
19,A33,0,25,75,7.2,4.2,0,fail
20,A33,0,25,75,7.2,3.8,0,fail
21,A33,0,25,75,7.2,8.5,0,fail
22,A33,0,25,75,7.2,9,0,fail
23,A33,0,25,75,7.2,9.2,0,fail
24,A33,0,25,75,7.2,8,0,fail
25,A33,0,25,75,7.2,7.8,0,fail
26,A33,0,25,75,7.2,8.5,0,fail
27,A33,30,25,75,7.2,4.8,165,very bad
28,A33,0,25,75,7.2,7.8,0,fail
29,A33,0,25,75,7.2,6.2,0,fail
1,A34,135,25,75,7,9.2,135,over
2,A34,0,25,75,7,9.5,0,fail
3,A34,0,25,75,7,8.8,0,fail
4,A34,0,25,75,7,6.8,0,fail
5,A34,0,25,75,7,7,0,fail
6,A34,0,25,75,7,7.8,0,fail
7,A34,0,25,75,7,8,0,fail
8,A34,0,25,75,7,7.8,0,fail
9,A34,0,25,75,7,7,0,fail
10,A34,0,25,75,7,6.5,0,fail
11,A34,0,25,75,7,7,0,fail
12,A34,0,25,75,7,7.2,0,fail
13,A34,0,25,75,7,7.8,0,fail
14,A34,0,25,75,7,8,0,fail
15,A34,0,25,75,7,8.5,0,fail
16,A34,0,25,75,7,8.2,0,fail
17,A34,0,25,75,7.2,8,0,fail
18,A34,0,25,75,7.2,6.7,0,fail
19,A34,0,25,75,7.2,7,0,fail
20,A34,0,25,75,7.2,6.5,0,fail
21,A34,0,25,75,7.2,5,0,fail
22,A34,0,25,75,7.2,5.2,0,fail
23,A34,0,25,75,7.2,4.8,0,fail
24,A34,0,25,75,7.4,5,0,fail
25,A34,0,25,75,7.4,7.2,0,fail
26,A34,0,25,75,7.4,5.5,0,fail
27,A34,20,25,75,7.2,4.2,155,very bad
28,A34,0,25,75,7.4,7.8,0,fail
29,A34,0,25,75,7.4,6.2,0,fail
1,A35,0,25,75,7,9.2,0,fail
2,A35,0,25,75,7,9.5,0,fail
3,A35,0,25,75,7,8.8,0,fail
4,A35,0,25,75,7,8.2,0,fail
5,A35,0,25,75,7,7,0,fail
6,A35,0,25,75,7,7.8,0,fail
7,A35,0,25,75,7,8,0,fail
8,A35,140,25,75,7,9.3,140,over 
9,A35,0,25,75,7,7,0,fail
10,A35,0,25,75,7,7.5,0,fail
11,A35,0,25,75,7,7.8,0,fail
12,A35,0,25,75,7,8,0,fail
13,A35,0,25,75,7,8.2,0,fail
14,A35,0,25,75,7,8,0,fail
15,A35,0,25,75,7,8.5,0,fail
16,A35,0,25,75,7,7,0,fail
17,A35,0,25,75,7.2,6.5,0,fail
18,A35,0,25,75,7.2,6,0,fail
19,A35,0,25,75,7.2,7,0,fail
20,A35,0,25,75,7.2,7.2,0,fail
21,A35,0,25,75,7.2,7.5,0,fail
22,A35,70,25,75,7.2,6.9,210,normal
23,A35,0,25,75,7.2,9.2,0,fail
24,A35,0,25,75,7.2,8,0,fail
25,A35,0,25,75,7.2,7.8,0,fail
26,A35,0,25,75,7.2,8.5,0,fail
27,A35,0,25,75,7.2,8,0,fail
28,A35,0,25,75,7.2,7.8,0,fail
29,A35,0,25,75,7.2,6.2,0,fail
1,A36,0,25,75,7,9.2,0,fail
2,A36,0,25,75,7,9.5,0,fail
3,A36,0,25,75,7,8.8,0,fail
4,A36,0,25,75,7,6.8,0,fail
5,A36,0,25,75,7,7.2,0,fail
6,A36,0,25,75,7,7.8,0,fail
7,A36,0,25,75,7,8,0,fail
8,A36,110,25,75,7.2,9.2,110,very good
9,A36,0,25,75,7.2,7,0,fail
10,A36,0,25,75,7.2,7.5,0,fail
11,A36,0,25,75,7.2,7.8,0,fail
12,A36,0,25,75,7.2,8,0,fail
13,A36,0,25,75,7.2,8.2,0,fail
14,A36,0,25,75,7.2,8.5,0,fail
15,A36,0,25,75,7.2,9,0,fail
16,A36,0,25,75,7.2,9.2,0,fail
17,A36,0,25,75,7.2,8,0,fail
18,A36,0,25,75,7.2,8.3,0,fail
19,A36,0,25,75,7.2,8,0,fail
20,A36,0,25,75,7.2,7.5,0,fail
21,A36,0,25,75,7.2,7,0,fail
22,A36,0,25,75,7.2,6.5,0,fail
23,A36,0,25,75,7.2,4,0,fail
24,A36,0,25,75,7.4,6.8,0,fail
25,A36,0,25,75,7.4,7,0,fail
26,A36,0,25,75,7.4,7.5,0,fail
27,A36,0,25,75,7.4,8,0,fail
28,A36,0,25,75,7.4,7.8,0,fail
29,A36,0,25,75,7.4,6.2,0,fail
1,A37,0,25,75,7,9.2,0,fail
2,A37,0,25,75,7,9.5,0,fail
3,A37,0,25,75,7,8.8,0,fail
4,A37,0,25,75,7,8.5,0,fail
5,A37,0,25,75,7,8,0,fail
6,A37,0,25,75,7,7.8,0,fail
7,A37,0,25,75,7,8.2,0,fail
8,A37,0,25,75,7,7.5,0,fail
9,A37,0,25,75,7,7,0,fail
10,A37,0,25,75,7,8,0,fail
11,A37,0,25,75,7,8.2,0,fail
12,A37,0,25,75,7,7.2,0,fail
13,A37,0,25,75,7,7.8,0,fail
14,A37,0,25,75,7,8,0,fail
15,A37,0,25,75,7,8.2,0,fail
16,A37,0,25,75,7,7,0,fail
17,A37,0,25,75,7.2,5.5,0,fail
18,A37,0,25,75,7.2,5.2,0,fail
19,A37,0,25,75,7.2,4.3,0,fail
20,A37,0,25,75,7.2,3.8,0,fail
21,A37,0,25,75,7.2,8.5,0,fail
22,A37,0,25,75,7.2,9,0,fail
23,A37,0,25,75,7.2,9.2,0,fail
24,A37,0,25,75,7.4,8,0,fail
25,A37,0,25,75,7.4,7.8,0,fail
26,A37,0,25,75,7.4,8.5,0,fail
27,A37,0,25,75,7.4,8,0,fail
28,A37,0,25,75,7.4,7.8,0,fail
29,A37,0,25,75,7.4,6.2,0,fail
1,A33,0,25,75,7,9.2,0,fail
2,A33,0,25,75,7,9,0,fail
3,A33,0,25,75,7,8.8,0,fail
4,A33,0,25,75,7,7,0,fail
5,A33,0,25,75,7,7.8,0,fail
6,A33,0,25,75,7,7,0,fail
7,A33,0,25,75,7,8,0,fail
8,A33,100,25,75,7,8.5,100,very good
9,A33,0,25,75,7,7,0,fail
10,A33,0,25,75,7,5.2,0,fail
11,A33,0,25,75,7,6,0,fail
12,A33,0,25,75,7,6.5,0,fail
13,A33,35,25,75,7,5,135,bad
14,A33,0,25,75,7,8,0,fail
15,A33,0,25,75,7,8.2,0,fail
16,A33,0,25,75,7,7,0,fail
17,A33,0,25,75,7.2,5.5,0,fail
18,A33,0,25,75,7.2,5,0,fail
19,A33,0,25,75,7.2,4.2,0,fail
20,A33,0,25,75,7.2,3.8,0,fail
21,A33,0,25,75,7.2,8.5,0,fail
22,A33,0,25,75,7.2,9,0,fail
23,A33,0,25,75,7.2,9.2,0,fail
24,A33,0,25,75,7.2,8,0,fail
25,A33,0,25,75,7.2,7.8,0,fail
26,A33,0,25,75,7.2,8.5,0,fail
27,A33,30,25,75,7.2,4.8,165,bad
28,A33,0,25,75,7.2,7.8,0,fail
29,A33,0,25,75,7.2,6.2,0,fail
1,A34,135,25,75,7,9.2,135,over
2,A34,0,25,75,7,9.5,0,fail
3,A34,0,25,75,7,8.8,0,fail
4,A34,0,25,75,7,6.8,0,fail
5,A34,0,25,75,7,7,0,fail
6,A34,0,25,75,7,7.8,0,fail
7,A34,0,25,75,7,8,0,fail
8,A34,0,25,75,7,7.8,0,fail
9,A34,0,25,75,7,7,0,fail
10,A34,0,25,75,7,6.5,0,fail
11,A34,0,25,75,7,7,0,fail
12,A34,0,25,75,7,7.2,0,fail
13,A34,0,25,75,7,7.8,0,fail
14,A34,0,25,75,7,8,0,fail
15,A34,0,25,75,7,8.5,0,fail
16,A34,0,25,75,7,8.2,0,fail
17,A34,0,25,75,7.2,8,0,fail
18,A34,0,25,75,7.2,6.7,0,fail
19,A34,0,25,75,7.2,7,0,fail
20,A34,0,25,75,7.2,6.5,0,fail
21,A34,0,25,75,7.2,5,0,fail
22,A34,0,25,75,7.2,5.2,0,fail
23,A34,0,25,75,7.2,4.8,0,fail
24,A34,0,25,75,7.4,5,0,fail
25,A34,0,25,75,7.4,7.2,0,fail
26,A34,0,25,75,7.4,5.5,0,fail
27,A34,20,25,75,7.2,4.2,155,very bad
28,A34,0,25,75,7.4,7.8,0,fail
29,A34,0,25,75,7.4,6.2,0,fail
1,A35,0,25,75,7,9.2,0,fail
2,A35,0,25,75,7,9.5,0,fail
3,A35,0,25,75,7,8.8,0,fail
4,A35,0,25,75,7,8.2,0,fail
5,A35,0,25,75,7,7,0,fail
6,A35,0,25,75,7,7.8,0,fail
7,A35,0,25,75,7,8,0,fail
8,A35,140,25,75,7,9.3,140,over
9,A35,0,25,75,7,7,0,fail
10,A35,0,25,75,7,7.5,0,fail
11,A35,0,25,75,7,7.8,0,fail
12,A35,0,25,75,7,8,0,fail
13,A35,0,25,75,7,8.2,0,fail
14,A35,0,25,75,7,8,0,fail
15,A35,0,25,75,7,8.5,0,fail
16,A35,0,25,75,7,7,0,fail
17,A35,0,25,75,7.2,6.5,0,fail
18,A35,0,25,75,7.2,6,0,fail
19,A35,0,25,75,7.2,7,0,fail
20,A35,0,25,75,7.2,7.2,0,fail
21,A35,0,25,75,7.2,7.5,0,fail
22,A35,70,25,75,7.2,6.9,210,normal
23,A35,0,25,75,7.2,9.2,0,fail
24,A35,0,25,75,7.2,8,0,fail
25,A35,0,25,75,7.2,7.8,0,fail
26,A35,0,25,75,7.2,8.5,0,fail
27,A35,0,25,75,7.2,8,0,fail
28,A35,0,25,75,7.2,7.8,0,fail
29,A35,0,25,75,7.2,6.2,0,fail
1,A35,0,25,75,7,9.2,0,fail
2,A35,0,25,75,7,9.5,0,fail
3,A35,0,25,75,7,8.8,0,fail
4,A35,0,25,75,7,8.2,0,fail
5,A35,0,25,75,7,7,0,fail
6,A35,0,25,75,7,7.8,0,fail
7,A35,0,25,75,7,8,0,fail
8,A35,140,25,75,7,9.3,140,over
9,A35,0,25,75,7,7,0,fail
10,A35,0,25,75,7,7.5,0,fail
11,A35,0,25,75,7,7.8,0,fail
12,A35,0,25,75,7,8,0,fail
13,A35,0,25,75,7,8.2,0,fail
14,A35,0,25,75,7,8,0,fail
15,A35,0,25,75,7,8.5,0,fail
16,A35,0,25,75,7,7,0,fail
17,A35,0,25,75,7.2,6.5,0,fail
18,A35,0,25,75,7.2,6,0,fail
19,A35,0,25,75,7.2,7,0,fail
20,A35,0,25,75,7.2,7.2,0,fail
21,A35,0,25,75,7.2,7.5,0,fail
22,A35,70,25,75,7.2,6.9,210,normal
23,A35,0,25,75,7.2,9.2,0,fail
24,A35,0,25,75,7.2,8,0,fail
25,A35,0,25,75,7.2,7.8,0,fail
26,A35,0,25,75,7.2,8.5,0,fail
27,A35,0,25,75,7.2,8,0,fail
28,A35,0,25,75,7.2,7.8,0,fail
29,A35,0,25,75,7.2,6.2,0,fail
